Id,Number of gates,Parameterized gates,Non-local gates,Training time,Training iterations,CrossEntropy,Accuracy,Hilbert-Schmidt norm,Meyer Wallach
8876,23,8,13,392.81852674484253,43,1.1582790818606759,0.3333333333333333,0.1343672335413762,0.8039843129102409
8877,29,14,11,999.5279340744019,63,0.7150421820502539,0.9333333333333333,0.28970288397979566,0.8789549776878127
8878,27,13,10,213.55693674087524,22,0.7236891305896055,0.6666666666666666,0.1280776681285743,0.7539504588592536
8879,26,10,12,563.0395891666412,52,0.7922279743453517,0.7333333333333333,0.12682361453084226,0.8909730406470519
8880,21,6,13,275.34399819374084,39,0.625675794222554,0.6666666666666666,0.14367396966366572,0.7365702919367458
8881,23,10,11,269.7732210159302,26,0.7867434816587909,0.8,0.13675410009651354,0.8240457807450419
8882,28,11,11,270.6819701194763,32,0.8250167462815295,0.4666666666666667,0.1300318982971282,0.9358608812276629
8883,24,12,10,242.88053369522095,21,0.5817672313339969,0.7333333333333333,0.1273267745207272,0.8355465225817724
8884,24,9,11,404.8053126335144,47,1.0146965874674239,0.5333333333333333,0.13992424865968375,0.9105309223094781
8885,29,15,11,218.6099157333374,22,0.776848518589409,0.6,0.1266458870359283,0.9031147673944608
8886,31,19,7,835.6363377571106,55,0.45626409630685316,0.8,0.14017950437179202,0.8990639576665634
8887,26,12,13,436.64442110061646,30,0.8323027601654193,0.5333333333333333,0.13243159786154576,0.7511831189875238
8888,33,13,11,861.2025015354156,60,0.5465078795434531,0.8666666666666667,0.13524660433319813,0.999998547634454
8889,27,11,12,504.86906242370605,56,0.6044562866734056,0.9333333333333333,0.137951413365075,0.9538290970957222
8890,28,15,10,602.9240486621857,41,0.6757061312297533,0.8,0.13026029897479766,0.8158267618702397
8891,25,13,10,181.8240611553192,21,0.7257004494233853,0.7333333333333333,0.13565772663441358,0.781212990475176
8892,29,13,10,344.0812666416168,27,0.6375784963836421,0.6666666666666666,0.13602619067362307,0.8884237840463186
8893,30,16,12,821.7004942893982,47,0.7484103681755528,0.7333333333333333,0.1347068734898495,0.9420068948094845
8894,24,15,9,372.4712553024292,36,0.5707672254813918,0.8,0.1311634096878304,0.8868515149528037
8895,23,11,8,378.10196185112,39,0.483310536899939,0.9333333333333333,0.13165382485091998,0.7786956640625136
8896,24,9,12,502.13102865219116,46,0.7601621979143063,0.5333333333333333,0.13364793025805913,0.8099538157917908
8897,22,8,13,723.3953893184662,74,0.6288053487504984,0.6,0.1218325660914014,0.7720583588470648
8898,25,12,10,276.4421467781067,24,0.6568293447623353,0.6666666666666666,0.14250603090386757,0.9090580529839559
8899,27,13,11,507.6982820034027,52,0.7813607784576007,0.6,0.14545800685335225,0.9412033178007109
8900,26,13,9,575.6176197528839,40,0.6822248096750142,0.7333333333333333,0.13372845776016787,0.8604652721126694
8901,26,15,8,655.7034773826599,44,0.6655417377856058,0.6666666666666666,0.13451821879450346,0.9265701805913065
8902,28,12,13,774.0116236209869,53,0.7570659315360193,0.6666666666666666,0.27579470655521365,0.8395758990217916
8903,26,9,10,278.8386905193329,43,0.726493134170738,0.7333333333333333,0.13543967632135184,0.8850748122001468
8904,32,22,5,386.4716851711273,24,0.8580153790350188,0.7333333333333333,0.13424104827919955,0.8394888085289702
8905,25,13,10,315.5555543899536,24,0.764513904362094,0.7333333333333333,0.1325144559446136,0.7663196995564623
8906,28,16,11,376.46334075927734,34,0.8791820596107911,0.5333333333333333,0.14358483806181166,0.852938855904328
8907,26,11,14,557.788250207901,40,0.7024608139118322,0.6666666666666666,0.1499447943244185,0.9351928286615226
8908,24,6,17,244.76018452644348,42,0.9675451705978947,0.4666666666666667,0.13886289546910557,0.9028645121321642
8909,28,10,10,699.4753725528717,64,0.6026216802515375,0.8,0.28148174216532823,0.9060965484033068
8910,23,9,11,512.0851573944092,51,0.6551587517716584,0.8,0.12205858393960285,0.878086641976409
8911,25,10,12,220.5103166103363,28,0.9626879669437156,0.6,0.13880369813607946,0.9370271719842275
8912,32,17,9,932.3207447528839,55,0.7809306327318359,0.6666666666666666,0.13665072019475405,0.9707720611333609
8913,23,6,13,197.3399178981781,38,0.5086581666442319,0.8666666666666667,0.138258593242493,0.7748933426023377
8914,27,11,11,590.5492730140686,51,0.8343100124438332,0.7333333333333333,0.1343995764439329,0.9543577842264866
8915,31,14,13,649.9135067462921,40,0.6957616468544788,0.8666666666666667,0.13760645572382837,0.9414486292518085
8916,29,13,12,319.0396132469177,36,0.8578154020339894,0.7333333333333333,0.14454752146082894,0.7766630543951729
8917,27,15,10,1004.0778076648712,61,0.7267049552752928,0.6,0.13984173345927922,0.7657005491681315
8918,23,9,14,465.08728218078613,44,0.9619569413317779,0.4,0.4417445738970706,0.49067337975861247
8919,27,11,11,162.68977046012878,21,0.6938673580172908,0.8,0.13981223362350767,0.9420730270769814
8920,26,8,13,194.2644808292389,22,0.7584010917099125,0.7333333333333333,0.4616350703207526,0.5532636226862077
8921,24,11,10,297.8695056438446,27,0.9633397903618527,0.4,0.2877404209355735,0.7229192477522863
8922,26,8,9,136.97348713874817,24,0.9710486974333229,0.5333333333333333,0.4545930546516436,0.24918666685112698
8923,25,10,10,388.6935844421387,37,0.7613733746048787,0.8666666666666667,0.14063727406075327,0.5816431266686126
8924,23,11,9,324.5204963684082,33,0.6250382561240344,0.7333333333333333,0.13420022521778976,0.9788890310986901
8925,23,9,12,208.12606000900269,31,0.9514324416816352,0.4666666666666667,0.1443046535937292,0.8018864978343074
8926,22,8,11,190.6430366039276,23,0.9638873048469343,0.5333333333333333,0.129164659129031,0.5966449687745393
8927,26,10,13,318.315217256546,29,0.6853699944302155,0.8666666666666667,0.1290888161874397,0.8397628564667619
8928,23,8,14,464.29120683670044,45,0.7647814150947199,0.8666666666666667,0.2953529175149089,0.5417022946267965
8929,24,9,11,301.9406464099884,32,0.7021906059963342,0.9333333333333333,0.2855155685713574,0.5947658175656698
8930,29,15,9,473.2377345561981,47,0.7374393348166383,0.8666666666666667,0.13960216503110032,0.9391866122794232
8931,27,15,9,867.3240540027618,63,0.7771933356523413,0.7333333333333333,0.1381399639201858,0.8831439024290555
8932,26,10,10,598.3180031776428,56,0.6552735469624267,0.6666666666666666,0.14024220018091038,0.9309565984900459
8933,28,12,11,499.3259084224701,37,0.6650640034770798,0.8666666666666667,0.13404828672152033,0.8894095918595033
8934,24,11,11,327.68865990638733,41,0.8892465733641584,0.5333333333333333,0.13796324290888243,0.9462751780260268
8935,22,7,10,186.27283120155334,25,1.1110366885646552,0.5333333333333333,0.12591578490437938,0.906502308887799
8936,28,12,10,394.42868638038635,32,0.656519872591758,0.8,0.14313889797549825,0.8434395643353548
8937,17,6,10,167.4690387248993,28,0.6821398032372988,1.0,0.13454491351373993,0.7560927214544367
8938,25,14,8,328.22429180145264,24,0.8703303162975711,0.8,0.13087873419610377,0.8838170181283561
8939,27,10,12,291.9027855396271,36,0.8794841223768122,0.5333333333333333,0.13358422979099913,0.888489106931726
8940,30,16,8,256.03824400901794,27,0.8103985790251311,0.8,0.14591235037852493,0.7952947358212653
8941,31,15,10,748.2244913578033,50,0.6527751120457101,0.8666666666666667,0.13173730158670535,0.7866824213969502
8942,32,19,9,765.3092942237854,43,0.6293484584986204,0.6,0.12834937483163014,0.9631638731412877
8943,26,13,9,423.5514853000641,41,0.7036829751696394,0.9333333333333333,0.14579634930579655,0.665872967908407
8944,30,16,12,1106.9135496616364,59,0.8062837198601692,0.6666666666666666,0.4491100199455384,0.351637400569036
8945,31,12,9,309.3874008655548,27,0.7457722784569001,0.6666666666666666,0.12861168374752407,0.8158888620626725
8946,29,17,7,450.76970767974854,30,0.5133352819324299,0.8666666666666667,0.14862351232347,0.8104559984959288
8947,22,13,8,1335.4059493541718,112,0.7259524091545804,0.8666666666666667,0.13439029478379813,0.8125796379409482
8948,27,8,14,235.6279866695404,24,0.9879784143668024,0.5333333333333333,0.29276161271324735,0.7969304698208688
8949,29,12,10,711.4099111557007,80,0.5452149655641384,0.8,0.2776540743292174,0.6643704484806843
8950,25,13,8,635.1013622283936,52,1.0135772511479684,0.6,0.14181851758321318,0.8382717345667987
8951,25,10,14,542.6552102565765,47,0.5471109994170401,0.7333333333333333,0.13276779769187086,0.9216413128045966
8952,25,14,10,486.4925854206085,37,0.684600133701816,0.8,0.14139990518845355,0.9176251232132299
8953,26,14,11,815.9122912883759,55,0.7436885006636751,0.8,0.13348676253565567,0.8540368270027322
8954,28,11,8,290.7548885345459,31,0.8646057549431602,0.5333333333333333,0.152166666046325,0.7367262491071996
8955,23,12,10,376.72285413742065,29,0.7561419007521546,0.6666666666666666,0.12707891258380996,0.8207440163649378
8956,25,14,10,860.7452640533447,84,0.8316517899291729,0.4,0.14041763977458763,0.9294745193848104
8957,24,11,10,357.11963295936584,31,0.8957367264071094,0.7333333333333333,0.12518367837968888,0.838605063009394
8958,29,17,8,700.3511667251587,46,0.7806450927248565,0.8,0.140705486529488,0.8662215265262893
8959,29,13,11,652.9590945243835,45,0.6052926318294058,0.8,0.13996130950537794,0.9455000461314619
8960,24,5,14,263.1775243282318,53,0.5501120330950677,0.7333333333333333,0.4541464179326668,1.0000003026713944
8961,28,9,11,333.4213492870331,34,0.6964285830086516,0.8,0.140540893458401,0.7847797136919858
8962,29,9,10,343.94084882736206,40,0.874469657940095,0.5333333333333333,0.131281451289105,0.6909051376936375
8963,30,15,12,1211.4312479496002,77,0.49377244214347654,0.8666666666666667,0.13250274233189252,0.9938024929740239
8964,27,15,8,696.8547258377075,46,0.5759107050152256,0.8666666666666667,0.14597141479322231,0.9272172561189447
8965,32,12,9,519.4813456535339,42,0.7277423399336777,0.6666666666666666,0.13968822178167978,0.9252498470487308
8966,32,19,10,721.6765675544739,46,0.5034945045490944,0.8,0.14055373852497344,0.9255448986630532
8967,30,17,5,607.3109967708588,47,0.6320907563666819,0.8,0.1294268758914999,0.8698592862947012
8968,23,5,12,149.30527186393738,28,1.0005471538657236,0.6,0.13531874171366648,0.5868477571932681
8969,28,10,10,257.17819595336914,26,0.8580512829381718,0.4,0.13267474113795408,0.9569707580874645
8970,23,8,12,172.4582040309906,21,0.9347479039623467,0.6666666666666666,0.13663524965450558,0.7990236312012999
8971,24,9,10,179.44095182418823,20,1.1374273147431215,0.4666666666666667,0.45427688461382587,0.8507187899367382
8972,28,13,10,758.9794323444366,58,0.7314218011504109,0.7333333333333333,0.12992835724155422,0.7761525459521152
8973,32,17,11,813.3225321769714,47,0.6181057816652241,0.8,0.12611941705554305,0.8928324013809228
8974,28,10,12,250.0042953491211,22,0.6995790678587163,0.8,0.1339618424242344,0.8061019319575721
8975,25,9,9,177.60029125213623,20,0.9413977384657382,0.6,0.12928717896851535,0.8858659075153238
8976,30,15,9,592.1226704120636,43,0.6147063910302696,0.8,0.1486325079146564,0.9403375764690938
8977,29,13,13,461.349689245224,29,0.6559155099326462,0.8666666666666667,0.13031900429080917,0.8772390871019374
8978,28,13,11,818.7601156234741,80,0.388708760954824,0.8,0.13896917276486562,0.765482683973078
8979,26,14,9,451.7675461769104,33,0.7528349583005365,0.7333333333333333,0.1260544583426935,0.869189952837852
8980,30,15,7,707.610077381134,52,0.5242529798590987,0.8,0.1311994245555271,0.8835475965548047
8981,29,14,8,341.7459509372711,26,0.8168778579495372,0.8,0.2803422962049266,0.5104934273384027
8982,29,18,8,426.02481722831726,42,0.8627280238745825,0.5333333333333333,0.14082444511870662,0.7252245688960671
8983,24,8,10,215.8591718673706,28,0.9459247090783207,0.6,0.13429379355017823,0.849416548257166
8984,26,10,14,682.5725791454315,49,0.7513001986741169,0.4666666666666667,0.1284116479736344,0.827597363151424
8985,31,16,13,1087.9252347946167,55,0.4300057715075456,0.8666666666666667,0.13502881395592412,0.912488249146907
8986,27,12,11,487.3502616882324,65,0.6102478024226622,0.8666666666666667,0.13285351396664005,0.8585874790921812
8987,28,13,11,491.15255093574524,36,0.7815099578273201,0.8666666666666667,0.1410314853597761,0.9115699068933608
8988,23,9,9,427.1082763671875,45,0.957279734700672,0.4666666666666667,0.13261379848470348,0.8390086547259077
8989,28,17,7,859.2796249389648,57,0.691213476681508,0.7333333333333333,0.14151785198986333,0.9777145313233347
8990,27,13,10,775.1623830795288,59,0.6243611207279903,0.7333333333333333,0.12258764184827904,0.8632461122399068
8991,35,16,8,553.6030924320221,39,0.38139557444157474,0.8666666666666667,0.1368710150102289,0.9741221155703107
8992,30,17,7,559.1808805465698,57,0.5547416303815541,0.7333333333333333,0.26883092159856364,0.9080559170514306
8993,24,5,17,172.8557517528534,22,0.9752611226843964,0.5333333333333333,0.1500590326994399,0.9450871429752441
8994,27,13,11,426.49204182624817,32,0.8890273601211225,0.7333333333333333,0.1365348454997991,0.8536032772622753
8995,26,11,10,341.1408622264862,50,0.6409032739191175,0.8,0.29386305650768596,0.7835520398767991
8996,33,20,7,454.1747844219208,27,0.826725631677712,0.8,0.13742460758970526,0.814753015061849
8997,22,12,9,137.0103178024292,22,0.6909575122263377,0.5333333333333333,0.13927417405727713,0.8113297579358318
8998,23,11,10,524.5649557113647,50,0.5708797179789389,0.8666666666666667,0.1215177743805056,0.7560495487288453
8999,28,10,15,554.986349105835,43,0.7385218592914581,0.8,0.12445531305389075,0.9857636678094304
9000,30,15,11,1027.2732911109924,60,0.43888953678957565,0.9333333333333333,0.13696722396678046,0.9160498245654308
9001,28,12,15,374.96417331695557,39,0.7157855856082319,0.8,0.13753320761684498,0.8260885969817702
9002,28,15,9,628.0467722415924,46,0.697059078370105,0.7333333333333333,0.13744784561003032,0.9509047938981007
9003,27,14,10,261.9449694156647,29,0.9033121281258332,0.6666666666666666,0.13673386723610062,0.7512077386170419
9004,27,13,9,592.6988084316254,44,0.8950946604768699,0.6,0.1313740848736633,0.7831098578854718
9005,25,10,11,375.320987701416,34,0.7949732846623355,0.8666666666666667,0.1390696185803842,0.8934441206464366
9006,27,13,11,598.9211897850037,45,0.8685565767638683,0.8,0.1283270778876748,0.925646696518059
9007,27,9,14,280.84472465515137,39,0.8104522935041191,0.4666666666666667,0.14502955968482503,0.9169175806610571
9008,23,10,8,140.33885550498962,24,0.7335294684527248,0.7333333333333333,0.2852100577941787,0.8722503727119438
9009,27,12,13,504.22576665878296,35,0.813418376555583,0.6666666666666666,0.13431123409925577,0.9772339109428526
9010,27,13,13,733.7369885444641,49,0.723576808101042,0.7333333333333333,0.1336368083382213,0.8994593193731067
9011,23,9,14,304.38281750679016,26,0.9736614442592059,0.5333333333333333,0.12597876875956115,0.664834858223493
9012,26,11,10,236.21982431411743,20,0.9786714065897378,0.7333333333333333,0.29107977056981055,0.8724756146086556
9013,28,16,9,1010.7874145507812,65,0.6398024241701972,0.6666666666666666,0.14235676414564347,0.8448344812975616
9014,28,13,12,1206.580001115799,84,0.33062269400237426,0.8666666666666667,0.12615590687428557,0.8584163186783177
9015,28,16,10,897.5709283351898,81,0.5676051633591237,0.7333333333333333,0.13774521471368975,0.8732920289135337
9016,26,9,14,282.6368901729584,25,0.9892075637922088,0.6,0.282475044813121,1.0000001868521167
9017,26,12,10,537.768152475357,48,0.5919934687289176,0.8666666666666667,0.14577797504183115,0.9758978656823301
9018,27,14,12,495.2147161960602,33,0.7596319032630565,0.7333333333333333,0.13932278087678338,0.8404033199133051
9019,29,15,10,378.6577124595642,26,0.8817597460946583,0.6,0.12332578086537221,0.9664806492026718
9020,27,11,11,294.7559325695038,25,0.8465915449422966,0.6666666666666666,0.1357399886841302,0.8512587213860519
9021,28,11,10,411.59110856056213,38,0.8139513104943334,0.5333333333333333,0.12632886101213756,0.8937431542139193
9022,26,14,9,355.1620991230011,26,0.8876040938205193,0.6666666666666666,0.1398274142020258,0.8645573985841621
9023,24,14,10,667.1670961380005,49,0.5800217101265273,0.8,0.1374428870709725,0.8685651409112929
9024,31,16,9,887.6755945682526,84,0.5002113851135264,0.7333333333333333,0.12603630883576658,0.7782924405637202
9025,27,9,9,335.5998134613037,38,0.9296744847606395,0.8,0.2827854951265553,0.9999987591714404
9026,26,14,10,279.7653341293335,21,0.9643659028993118,0.6666666666666666,0.15279904174921669,0.9733592139806808
9027,27,8,13,646.0224826335907,70,0.859173917223168,0.8,0.28363728403388144,0.8119379056128452
9028,31,14,12,444.6999695301056,40,0.6993213417067469,0.8,0.13211582411985937,0.9273446263782427
9029,23,10,13,458.2160756587982,38,0.8554080012665299,0.6,0.12766526666654973,0.8777152097473621
9030,27,11,13,346.62986302375793,39,0.7738739662974846,0.8,0.28055964382626725,0.9013066055728716
9031,28,10,14,406.1009774208069,33,0.416822814371483,1.0,0.12828963000140553,0.9361374600539417
9032,20,6,13,121.05893850326538,28,0.4105294377521013,0.8666666666666667,0.4505042031549463,0.9393486822358176
9033,23,10,10,402.6012074947357,41,0.8845862425462812,0.6666666666666666,0.27822948088290744,0.571625143614519
9034,28,12,10,754.9429128170013,64,0.9581137842761509,0.3333333333333333,0.28849949150077386,0.7034878176094692
9035,20,5,12,115.23706150054932,20,1.022898145072586,0.6,0.14913237112200442,0.810438705230034
9036,29,11,13,361.47869420051575,42,0.8500137411087246,0.6666666666666666,0.1416937360862912,0.9667233392976076
9037,24,10,11,326.8383855819702,31,0.7313557830327656,0.7333333333333333,0.2887060314004163,0.9024796862878245
9038,28,11,13,632.4282822608948,52,0.5697327501330657,0.8666666666666667,0.1341231931958202,0.8241036950640513
9039,32,15,9,536.1509635448456,56,0.5977465790398491,0.8666666666666667,0.14035498911291708,0.915092291065632
9040,25,16,8,871.9011697769165,61,0.34229460332536665,0.9333333333333333,0.13574444660841942,0.8614554753430843
9041,30,14,9,440.83558797836304,32,0.43918802897949505,0.9333333333333333,0.14283075588827734,0.8605101283371911
9042,32,16,7,315.7145848274231,23,0.8842550359013368,0.6,0.13947339753438562,0.914698470620074
9043,25,10,11,701.1069269180298,64,0.5643869996201478,0.8,0.13978350492846459,0.8427704505296628
9044,27,14,9,511.6991276741028,57,0.7233590280424472,0.9333333333333333,0.15135442849121777,0.8949366822604907
9045,24,7,7,199.6916332244873,34,1.0321836132672124,0.26666666666666666,0.2969968328511633,0.7745113051542887
9046,28,15,8,716.3552808761597,53,0.6017083143170107,0.8666666666666667,0.12288715658159494,0.9768498620859941
9047,26,11,8,326.5773940086365,34,0.6935737518808053,0.7333333333333333,0.13087350107175594,0.892024125426364
9048,28,11,13,569.8595817089081,65,0.6370696182801594,0.6666666666666666,0.14477012090562727,0.7330394994303902
9049,33,16,13,820.8239459991455,46,0.6187427091761862,0.8666666666666667,0.1311177387671475,0.7768210109609069
9050,26,8,9,369.3845386505127,42,0.8401332059336116,0.7333333333333333,0.1316448864550111,0.8684474074093689
9051,30,15,11,643.6615302562714,41,0.7735618338460114,0.8666666666666667,0.14081409528624828,0.9483691329952046
9052,27,11,13,413.1200633049011,31,0.8329050950571939,0.8666666666666667,0.13553338710291954,0.999997382172063
9053,25,13,10,779.4216458797455,61,0.8595505281064495,0.7333333333333333,0.27940840108748255,0.7018032643623839
9054,28,11,11,269.4549219608307,22,0.9922736887735588,0.6,0.13474280825898405,0.7621209654779331
9055,23,10,9,486.0569095611572,48,0.9772727621125367,0.4666666666666667,0.13543578060964606,0.9237319478724365
9056,28,12,11,441.9721541404724,35,0.7834630525742305,0.6,0.45597799709811626,0.6964588567254085
9057,32,17,10,548.3029551506042,32,0.6287427762678622,0.7333333333333333,0.1403153145283809,0.6442630785919171
9058,24,12,8,269.4369058609009,27,0.7981932589404114,0.8,0.1323386902393956,0.9154939235864089
9059,31,13,11,382.2276895046234,24,0.654140219397672,0.7333333333333333,0.143713537056295,0.962903592199539
9060,26,14,11,619.7056412696838,42,0.4587488888568174,0.8666666666666667,0.1418365418000804,0.9456645659854871
9061,26,12,11,560.9239690303802,36,0.7269539508426096,0.4,0.1341629938388906,0.8295895810576482
9062,31,18,7,1094.1653537750244,72,0.8280086019344244,0.6666666666666666,0.12261752656785592,0.925061314101348
9063,31,16,11,837.0767321586609,48,0.3999434967353656,0.8666666666666667,0.13213909842937985,0.9098204190697168
9064,26,12,11,253.8374764919281,26,0.45179044226810805,0.9333333333333333,0.13558967056184265,0.9103049806244761
9065,24,11,11,289.02600383758545,24,0.889315804476529,0.6,0.13054767897056757,0.8629023339908265
9066,25,7,11,127.50942134857178,23,1.017794473624811,0.6,0.13103101879519455,0.8221888616801907
9067,32,16,8,634.0148429870605,43,0.7474450607343148,0.6666666666666666,0.1257242131763097,0.7223451613356818
9068,23,11,9,309.7488729953766,40,0.720989674964486,0.8666666666666667,0.13248964894822274,0.852225928461654
9069,26,15,8,459.4796357154846,31,0.8815686875594679,0.4,0.14283218900812816,0.7262617519944043
9070,26,13,11,651.544515132904,43,0.4091739363790153,0.8666666666666667,0.27235337043057295,0.659192142177323
9071,28,9,11,244.27111864089966,37,0.8566081546773597,0.6666666666666666,0.28229058067840296,0.9999991732341929
9072,31,14,14,536.8699464797974,30,0.7747507137486096,0.8666666666666667,0.13436771961614769,0.958982853584661
9073,29,12,11,411.95931577682495,34,0.7803351495645515,0.7333333333333333,0.13364452447121677,0.8795722134782678
9074,25,11,11,424.8256423473358,36,0.9787120781389582,0.7333333333333333,0.13945398274581566,0.7790778178344077
9075,25,12,8,443.3275303840637,42,0.6832751993346634,0.7333333333333333,0.14580246355070106,0.8548858676788439
9076,31,17,10,491.8734784126282,43,0.6833531014366756,0.8666666666666667,0.1341282949838686,0.8128387735784023
9077,24,8,11,273.224734544754,32,0.9842196960571337,0.6666666666666666,0.14093742735116996,1.0000015043329997
9078,27,10,9,210.03923535346985,21,0.8822727431255851,0.8,0.1239289340426612,0.8480501628558271
9079,33,20,6,274.16062474250793,27,0.7025544327177962,0.6666666666666666,0.1402039072937816,0.9433553174113857
9080,25,11,11,280.73865580558777,22,0.9028346003546831,0.6,0.46076836396048887,0.41586871031210165
9081,21,10,9,368.1093530654907,40,0.9383667034040659,0.4666666666666667,0.1287395004898796,0.9179640379755674
9082,25,9,13,479.34220814704895,46,0.6965754806281187,0.9333333333333333,0.28360238807007226,0.9999998508749671
9083,29,17,7,295.38132095336914,29,0.9221475100916067,0.5333333333333333,0.1352251208397931,0.8832928681360925
9084,27,10,10,353.53660678863525,34,0.7415983079344147,0.7333333333333333,0.12834814019137997,0.6693526416009641
9085,31,10,13,451.29620695114136,36,0.7822870797098385,0.8666666666666667,0.1425646293048771,0.9498307836085829
9086,29,16,9,503.1887652873993,48,0.5151687170458952,1.0,0.13723204155334576,0.8443310945465395
9087,22,5,12,265.1276683807373,44,1.062366982368434,0.3333333333333333,0.13549373952975866,0.9898316665367994
9088,23,10,9,231.65525150299072,36,0.6966895465021872,0.7333333333333333,0.14365531357033368,0.8334297492199144
9089,25,12,10,641.9850084781647,54,0.8395153722794002,0.8666666666666667,0.13644301799442,0.9399792985608729
9090,29,9,12,408.954265832901,41,0.8600340195680188,0.6666666666666666,0.14007469437580197,0.8150906711909048
9091,33,16,9,943.6529994010925,57,0.5248409927258801,0.8666666666666667,0.12477015108898996,0.8228666456367846
9092,24,10,11,246.32682585716248,33,0.45484412199908036,0.8,0.1326501330162484,0.7664138886364004
9093,24,7,13,309.6374614238739,38,0.894827478830661,0.6,0.13442342554325296,0.6942284432339172
9094,24,7,14,385.8121817111969,38,0.7356782047441089,0.6666666666666666,0.13061639479513643,0.94084784462659
9095,29,13,9,587.9553651809692,46,0.8818005680925733,0.5333333333333333,0.14085661639597344,0.7361790756966591
9096,25,9,12,224.27926969528198,22,0.7789824702680541,0.6,0.15773877065366324,0.9375679440823006
9097,30,14,13,819.8592846393585,56,0.44553993150404075,1.0,0.14790111769514439,0.9713084426151926
9098,31,18,8,437.27689599990845,27,0.6049828949237419,0.8,0.15228405926165237,0.8608374193888677
9099,23,13,9,357.4683892726898,44,1.178800965063077,0.4666666666666667,0.2822690233784411,0.5488466948871684
9100,32,17,10,918.942512512207,53,0.5681846879688741,0.8,0.1329832714090314,0.8985424185661017
9101,30,16,10,666.8356988430023,48,0.8013134483071352,0.6666666666666666,0.131734418293841,0.915094897853208
9102,26,10,10,334.7686312198639,33,1.0170914326441798,0.2,0.27988356421763966,0.9999995506200804
9103,24,4,11,387.7069480419159,109,0.9907005692772078,0.5333333333333333,0.2948365464923413,1.0000033055795514
9104,24,8,10,322.1721634864807,37,0.8571120517401655,0.7333333333333333,0.12111458857112076,0.8320201968579789
9105,30,11,12,369.39920449256897,46,0.8942224470896109,0.8,0.27562950856437624,0.6213990002759806
9106,25,10,12,751.0790662765503,69,0.6165318063956627,0.7333333333333333,0.13262547088270524,0.9896118515372048
9107,27,12,12,329.9722068309784,33,0.6653393089812393,0.6,0.13630429888033524,0.7420995483660541
9108,30,16,10,1076.8050334453583,70,0.5908430179047169,0.8666666666666667,0.1416578568076136,0.9012153434394135
9109,31,15,8,858.3982679843903,62,0.6097385116631162,0.8,0.13512958126185326,0.8526099813619905
9110,28,16,9,556.4048702716827,53,0.8230723724158607,0.6666666666666666,0.14378521695864163,0.8976102973768271
9111,22,7,11,170.66138792037964,32,0.9451800567913494,0.4,0.12369618717789396,0.9771684202969121
9112,32,17,10,878.9507446289062,53,0.6022658521103185,0.8666666666666667,0.12735811671531133,0.9269925574464003
9113,33,22,7,796.0591406822205,45,0.4686715021161766,0.8666666666666667,0.13879423743634334,0.9704018168669737
9114,27,11,9,701.6986095905304,62,0.6374510298526652,0.6666666666666666,0.14636869893993426,0.9707436877779441
9115,27,14,10,386.4696660041809,27,0.5923663160673687,0.9333333333333333,0.12859287585310172,0.7142058402956855
9116,27,14,10,517.8057041168213,58,0.7439386535973119,0.6666666666666666,0.1416517382920608,0.8997913806832923
9117,24,12,11,265.33353209495544,20,1.2004273023170453,0.3333333333333333,0.1291410621346785,0.877815096424232
9118,26,14,10,326.0701470375061,23,0.6223081229168976,0.8666666666666667,0.13409723135310675,0.9531225550756632
9119,24,10,11,255.41001558303833,35,0.8544026907965933,0.7333333333333333,0.13383796328768313,0.9461985595880102
9120,29,14,13,554.6391789913177,35,0.5015465164485389,0.8666666666666667,0.13625780514783511,0.9190289813967929
9121,24,8,14,173.46023273468018,25,0.9209026713895035,0.6,0.14299439669500844,0.9852646411840099
9122,25,11,10,319.1589982509613,42,0.820772241867924,0.7333333333333333,0.13745719723154343,0.8946332486208817
9123,27,12,11,731.6568849086761,59,0.48851649262268676,0.8666666666666667,0.13897071397600713,0.9679593755923287
9124,28,14,7,691.8204412460327,59,0.8071015147464426,0.7333333333333333,0.14664223287680458,0.8345910212598607
9125,32,20,10,496.91161465644836,24,0.7442840405776898,0.8666666666666667,0.13181904143409745,0.8772449325124373
9126,25,9,15,321.67623949050903,41,0.7800845186489711,0.6666666666666666,0.13230715870042645,0.9495659116470827
9127,22,8,10,409.66739106178284,53,0.67089807700448,0.4666666666666667,0.13510201092796081,0.8691907793106659
9128,26,9,12,264.24812054634094,40,1.041711188116403,0.4666666666666667,0.14085785141764184,0.9913716192282267
9129,26,11,12,494.1726496219635,43,0.823424907907294,0.5333333333333333,0.1412326622352875,0.8804718018176395
9130,24,6,13,200.30661821365356,29,0.9275254760145327,0.7333333333333333,0.28106719840610356,0.6454547267919449
9131,27,8,12,334.0656404495239,36,0.7902302469036511,0.5333333333333333,0.27267767170220464,0.9868228004242324
9132,26,10,12,213.2066206932068,20,0.9256414531533944,0.6666666666666666,0.13621165249286152,0.9616477712981865
9133,31,13,9,481.7318797111511,57,0.9336313217543775,0.5333333333333333,0.1403856512690415,0.9201710081194053
9134,25,14,9,921.7523987293243,67,0.46993760117393146,0.8666666666666667,0.14165558351645685,0.8057479578156206
9135,26,15,8,325.7792959213257,40,0.8792751983603647,0.6666666666666666,0.15108460058197024,0.7620779418125239
9136,26,12,9,504.59690952301025,43,0.47588613438331784,0.7333333333333333,0.13864647567091984,0.8404950566637086
