Id,Number of gates,Parameterized gates,Non-local gates,Training time,Training iterations,CrossEntropy,Accuracy,Hilbert-Schmidt norm,Meyer Wallach,FP1,FP2,DKL
5266,27,8,15,213.0410439968109,20,0.9192100764264207,0.6,0.14380188450385661,1.0000005614624932,0.0630451744228708,0.013142787367708325,0.34520144709500233
5267,26,11,11,435.50276279449463,58,0.7517395079825758,0.6666666666666666,0.29253085938166634,0.9659302735128744,0.12377518333528546,0.03194580122789762,0.5221990909393576
5268,22,8,9,230.60793900489807,30,0.9465772601418336,0.5333333333333333,0.13358910261857915,0.8933709035231522,0.06371556556402616,0.013903131634546264,0.4499385794303669
5269,29,16,8,2253.9909160137177,83,0.49871363015579345,0.8,0.14533125515807127,0.8755319104411317,0.06208207355611448,0.009686653523826007,0.11845980485423112
5270,24,8,11,300.2213532924652,51,1.0229173840401269,0.5333333333333333,0.14230419006942083,0.9385148381455308,0.06321791673132535,0.016760700833621172,0.8005260533105861
5271,28,15,9,445.4711973667145,31,0.5655811713727498,0.8,0.13838544911850645,0.7520312778047328,0.0629942362754238,0.011893810096519181,0.320689417020718
5272,27,13,9,1214.5396993160248,51,0.7350381789153986,0.5333333333333333,0.14453653201858177,0.9309728464772132,0.06161641807486748,0.01181379245249164,0.28392068277170546
5273,25,9,12,164.29944157600403,24,0.9272823951883338,0.6666666666666666,0.14018105795141428,0.8735688783856321,0.0620458828184517,0.015224496906103979,0.7075930922822595
5274,30,16,10,1432.0937747955322,50,0.6210221862754822,0.8666666666666667,0.13054609055962577,0.8924771653854071,0.06322355908663287,0.011666733871325509,0.2552273193183742
5275,30,14,12,758.5882389545441,46,0.5925089267660936,0.9333333333333333,0.13906642933159608,0.9443538251675865,0.06325204349677836,0.010477167160029199,0.16194506995163976
5276,23,9,11,189.68408370018005,28,0.9556850386914848,0.5333333333333333,0.13574805882888516,0.8758008965219745,0.0632066923450418,0.01594190898637897,0.6618793080528429
5277,28,16,9,1137.6124119758606,39,0.6950876062069847,0.8,0.14048608389628162,0.9349457073634261,0.062284659348730204,0.00967202374541748,0.11942051638877593
5278,25,8,9,474.82611298561096,32,0.5991607599451949,0.6666666666666666,0.1447574929745758,0.8180180963633421,0.06350993218092316,0.015644407645138567,0.5298823848404222
5279,30,16,11,811.6769504547119,45,0.5111226573602048,0.8666666666666667,0.13297124162619392,0.9379060639195006,0.06407335468114682,0.010333377894063923,0.11672125479491353
5280,27,13,9,376.09141778945923,47,0.6304292633756248,0.9333333333333333,0.14981437664045744,0.9999989982656468,0.06239632647983074,0.012505266895048127,0.37207716428319726
5281,25,13,10,860.4792153835297,67,0.5425047082470738,0.9333333333333333,0.14303284647387632,0.8758626107215823,0.06115065882602085,0.01014460300886813,0.1692059785726548
5282,27,12,7,664.547739982605,70,0.902284296176189,0.6,0.13515246756989643,0.8035593841407277,0.06356529636472616,0.010001388329821004,0.12977683680166682
5283,28,12,12,493.78580832481384,36,0.779490431185074,0.6666666666666666,0.13701496341347955,0.9257804644604658,0.06115765742501277,0.01135788764948511,0.23057639859365647
5284,26,16,8,1193.5037772655487,44,0.7657702613079762,0.7333333333333333,0.277963068532982,0.9999990813064719,0.12659760063495304,0.04251530138487542,0.9108247706401232
5285,25,15,7,551.3237478733063,65,0.6562529188546075,0.7333333333333333,0.14318886392214514,0.7768047680103652,0.060799770676105,0.0108461203433155,0.24053125176883777
5286,28,13,8,1064.5931942462921,50,0.8608428585641346,0.6,0.13919046969141516,0.88137962154135,0.06387613511690436,0.012267920853016239,0.2541520108896983
5287,28,15,8,430.63012409210205,31,0.6379040286494455,0.8666666666666667,0.15266020231685282,0.9639728903820596,0.062112465640222776,0.008904484224693936,0.08404108724069961
5288,26,11,11,623.3666622638702,52,0.7915012562719851,0.6666666666666666,0.1371329998920743,0.62366323786568,0.061692469195102045,0.016230748572156988,0.7675651432418321
5289,27,14,9,315.68122029304504,37,0.6433620915674335,1.0,0.13297719768785338,0.9542338768245321,0.0620497867335117,0.00977994253951094,0.1262352893443244
5290,22,8,12,447.70603251457214,25,0.9219587049097144,0.7333333333333333,0.1407269193847787,0.7778527135227814,0.06473546434908328,0.015671746219082423,0.6328094075438835
5291,25,11,10,478.0720708370209,42,0.7630067160860803,0.8666666666666667,0.1311069158450633,0.8678337549429043,0.06333064767100245,0.009694270579185123,0.10298415503206751
5292,29,13,9,1253.6139464378357,55,0.6040690902166879,0.6666666666666666,0.14875744243529812,0.858641418290525,0.061965104663598,0.012142874436355037,0.34333024090597397
5293,28,16,9,1331.1760227680206,52,0.6217810843262549,0.6666666666666666,0.13434617935424548,0.6907072678221469,0.06290531807504572,0.013533212535919426,0.4491997327586129
5294,27,11,11,563.4762561321259,25,0.7993818259782977,0.6,0.2841559667294332,0.8072005072254484,0.12661991505118647,0.036644787495365615,0.6537117894617614
5295,24,12,9,599.7390668392181,56,0.5742901330521307,0.8666666666666667,0.1390148229354967,0.8577251718614605,0.05978862140680338,0.013417861685364423,0.58285956630006
5296,25,12,10,522.5918905735016,42,0.7218078525137385,0.8,0.12527598631048692,0.9265938836734767,0.06350000938750436,0.014897507386659415,0.5904952692339922
5297,24,10,11,442.40553641319275,64,0.8061167024578749,0.7333333333333333,0.2867591004985572,0.6437768376458338,0.12607490494288426,0.03350366168615486,0.560382868474983
5298,25,13,9,256.5798454284668,28,0.9595982285809452,0.7333333333333333,0.2818658615682523,0.47172505529536707,0.12400163986138825,0.0412304436250808,0.891751980118018
5299,29,11,10,687.863956451416,60,0.5361664617576275,0.9333333333333333,0.12489590222046149,0.841292318752871,0.06116211890426166,0.011099729502530097,0.3240358710969836
5300,19,7,11,768.4507832527161,52,0.8404907924831515,0.6666666666666666,0.274936430432362,0.4224290422664274,0.12031169561876222,0.04957293289808975,1.5196242884092186
5301,21,7,13,424.99485087394714,52,0.861185462060207,0.8,0.29172220428925916,0.6095397531782699,0.1281167642739438,0.03688397902612215,0.6471806774302614
5302,23,8,13,737.5415782928467,38,0.8770818237018749,0.5333333333333333,0.134496602313214,0.9527788782993812,0.062004424535275396,0.014158258138199925,0.5313026198219489
5303,24,8,12,251.81616044044495,42,0.8190798698640176,0.6666666666666666,0.27519693314494426,0.7874974351809386,0.12439010313833986,0.04157709410075557,0.8772755988804948
5304,29,14,9,652.3903501033783,25,0.9938116159311945,0.6,0.14668846086810128,0.8806548872233327,0.06453385074260984,0.012757706408057056,0.3109391966952032
5305,26,10,11,573.1769971847534,53,0.45530043115172947,0.8,0.14745696433678582,0.7759174148300305,0.06361280667716838,0.012034742189367216,0.31518497103351684
5306,25,11,9,195.84919714927673,20,0.8448563589107692,0.4666666666666667,0.13862800334808173,0.8497846763462498,0.06262843999844153,0.010720773804029374,0.15999154819505007
5307,24,8,9,367.2921621799469,48,0.9012033336903981,0.7333333333333333,0.1332677592934832,0.8708835812415083,0.06070829424290994,0.015369551175013214,0.7810880298337234
5308,23,11,9,187.35418891906738,28,0.9655979574956243,0.6666666666666666,0.13671223292287252,0.8298874282045903,0.06262829240526742,0.012631898166836757,0.42368872281995956
5309,27,9,12,870.2875514030457,44,0.8834293160206427,0.5333333333333333,0.14028595144941086,1.0000006222380462,0.061998380318359116,0.016119983937419636,0.7605095645356084
5310,24,6,15,237.2685980796814,45,0.745995831924673,0.7333333333333333,0.28437961723520905,0.628420239460837,0.12531217902718358,0.04113718169422807,0.8669314822307217
5311,27,14,7,582.3739783763885,25,0.8050913635440939,0.6,0.13197946219942402,0.8249362580055032,0.060250753111069005,0.01129657374139395,0.28735270712797323
5312,23,12,7,643.1914217472076,63,0.7740214565484212,0.6,0.1328233178874624,0.8035343869945115,0.06092096191725786,0.009721796937989554,0.12794133067407648
5313,24,14,9,882.1596686840057,39,0.8951121203248074,0.7333333333333333,0.132649428429727,0.907378366400785,0.0643623802364519,0.010402970048771136,0.12587580144545807
5314,24,8,11,331.28870153427124,20,0.9884706905705335,0.4,0.2899520816736538,0.6377066504209491,0.12207121956888049,0.0429932248645759,1.000955945206388
5315,28,16,8,535.0678355693817,54,0.5097160044802999,0.9333333333333333,0.13399307958130727,0.8037908272861923,0.062101958339597876,0.013933369524711582,0.5353919355731831
5316,23,5,12,189.04305362701416,31,0.8676276794597524,0.7333333333333333,0.4538943172078499,1.000000008724069,0.2472366133164352,0.1269209816128061,3.48478620585342
5317,28,15,11,930.7018003463745,58,0.5926913152887857,0.8666666666666667,0.13125568588756376,0.8427387719974837,0.06235989606246469,0.008395303215215736,0.06529541308085221
5318,24,8,13,823.6084516048431,46,0.6322267721378978,0.7333333333333333,0.2744525409439374,0.83676185674302,0.12970240948163222,0.05026239271233465,1.3115587414992136
5319,30,18,10,1018.7170376777649,56,0.8419261931086761,0.6666666666666666,0.13882929551254486,0.8878781225461096,0.06206874885728421,0.011349617788720581,0.2530439870687885
5320,24,8,14,246.27500700950623,38,0.9843105348943205,0.6666666666666666,0.2882396336469214,0.5386647753225441,0.12109577453360545,0.04153074029089319,0.9586155072141849
5321,28,13,9,1607.7858884334564,72,0.7965783143614115,0.7333333333333333,0.13211446122648343,0.6989054569843282,0.06347748412632237,0.012857698369563159,0.32885455329620095
5322,29,16,5,551.8623046875,48,0.7935166491154059,0.7333333333333333,0.1344532698341202,0.9267587842792372,0.06202747088142069,0.011862966838792894,0.33192108945607723
5323,28,13,9,625.86798620224,51,0.6273619086505339,0.8,0.13788524791772444,0.9651402078825985,0.06226144960766603,0.009260424635923558,0.09551249747415821
5324,27,17,8,664.8548114299774,66,0.5571156905583742,0.8666666666666667,0.13451729631195347,0.8995572790181864,0.061730219322376524,0.008896709570875258,0.09549152871429831
5325,24,13,10,831.3771765232086,68,0.602959435133846,0.8,0.28178388281110806,0.9329640865395907,0.12321987683882767,0.029783508213474908,0.476740772339153
5326,25,9,12,421.7615821361542,42,1.0097305317404581,0.4,0.4465793068340576,0.9855405588610553,0.24829545387889648,0.11681768490059204,2.9697237322054413
5327,24,11,9,404.70341873168945,39,0.7237603561018771,0.8,0.12614983131021948,0.7711119324837443,0.06368034913284934,0.014736728584482751,0.6128043429750822
5328,27,11,12,1028.2894034385681,42,0.47606512908300813,0.8666666666666667,0.14710543611519256,0.741415621661793,0.06250615836882806,0.011076742983250456,0.2742202003461617
5329,26,10,11,222.39758038520813,33,1.0263023035953713,0.5333333333333333,0.2784925689418969,0.8143926616503913,0.12485196830331954,0.036291870165386556,0.6515126078180856
5330,27,15,10,1207.7494041919708,49,0.5792615857327448,0.5333333333333333,0.12450878271517789,0.9360328396206649,0.06355867339514325,0.012137849462414295,0.3294631774860038
5331,30,20,7,1318.2099528312683,41,0.7270196017250403,0.8,0.14317923500849314,0.7531201984366924,0.0631222229730986,0.010106995994663555,0.13616308390403795
5332,28,12,8,237.9089605808258,32,0.7452239042038983,0.6666666666666666,0.14414076868368314,0.8850042391224506,0.06167110852292886,0.009652490250271146,0.1410904170522771
5333,26,13,10,898.4845416545868,36,0.48727293285793305,0.9333333333333333,0.13208928821656984,0.9069089477597716,0.062159106358293977,0.009636005873877794,0.11460459830692628
5334,20,5,12,541.6756000518799,50,0.6774414885331769,0.8666666666666667,0.1358056894357685,0.8650469902607625,0.063351351231903,0.01840388660170663,0.986600586174353
5335,27,12,10,802.3438291549683,67,0.8032684773834358,0.6,0.28023308762061844,0.9285567241201178,0.12336008744252754,0.03617630404997599,0.649691957606674
5336,25,13,11,369.86360573768616,41,0.5584626340600373,0.8,0.13079702363291187,0.9518369631988942,0.06306235011781759,0.009601446038832688,0.10525781027735237
5337,28,13,10,767.0699691772461,55,0.7621104570439196,0.7333333333333333,0.27895412399090846,0.8136231678969855,0.12142423960199096,0.03671063569991796,0.6880456624200593
5338,24,9,11,303.7164189815521,48,0.8030789487087114,0.7333333333333333,0.4487453174558894,0.8712274682138988,0.2535002192927189,0.1280779864625302,3.416215473932243
5339,26,11,11,825.3046879768372,37,0.5621721600742606,0.8,0.27957229345032036,0.8493382921734397,0.1215049280340276,0.03731519858914857,0.7570813015202568
5340,22,6,14,368.78794169425964,47,1.1479752549943358,0.4666666666666667,0.27877960131022395,0.9286381397944681,0.12328870907589026,0.04052711441005548,0.8916746663626535
5341,29,13,11,488.74408507347107,35,0.5914850106063227,0.9333333333333333,0.13986153904255966,0.9724515805099179,0.0630775529851414,0.008743744502501977,0.0666988895422389
5342,20,9,6,589.7053654193878,48,1.0016226623583941,0.4666666666666667,0.45046672027540985,0.6798856622530013,0.24699233884171798,0.11392173018001253,2.920151988929665
5343,30,16,8,270.9156708717346,30,0.7097781634104803,1.0,0.13169991530313385,0.8434396477972192,0.06359924605452245,0.013266882194481838,0.4238844203429114
5344,34,23,5,1341.6530742645264,79,0.5357154519810553,0.6666666666666666,0.1328251812293839,0.8903217883131631,0.06188082383074467,0.009906042897580085,0.1299932178922616
5345,25,6,13,210.62835478782654,28,1.0497701035093976,0.4666666666666667,0.14836097630946793,0.9665785456378236,0.06090196701530349,0.013141829671752947,0.4768178990755266
5346,27,13,10,1303.365841627121,53,0.7947906302721327,0.8,0.14362561151973066,0.9475726490594135,0.06011870002499838,0.009495075439898318,0.13100800030899507
5347,25,11,10,288.39600372314453,41,0.7497337301050121,0.6666666666666666,0.12645433110520515,0.9999998076825092,0.06118076248844793,0.012226823414478926,0.3082922928822168
5348,25,10,11,425.2448048591614,38,0.5694788537589063,0.8,0.14087990892394298,0.8326403485173546,0.06317513525713962,0.01179485462528982,0.2658780269068354
5349,24,7,15,646.6055040359497,36,1.0112546910218303,0.6,0.2719433512865008,0.9471448532336595,0.1232811734335188,0.0391428169800877,0.8466471925449324
5350,29,11,12,403.4564211368561,33,0.5967148706779554,0.8,0.13505514353423478,0.8030739669452822,0.06126835970229192,0.009810322481607587,0.13680994367885757
5351,26,11,12,379.4645154476166,31,0.5519786438208233,0.9333333333333333,0.1411903890047578,0.8330615898751441,0.06216815793996861,0.01142755731123433,0.298929680038873
5352,30,18,8,499.6974983215332,47,0.5893993321814973,0.8666666666666667,0.14643751517197445,0.8783016966455834,0.06026921707850727,0.011157044669691718,0.2645655152762877
5353,25,11,9,508.93563294410706,47,0.7067928176884417,0.7333333333333333,0.14622221849551809,0.9476906589352845,0.06423185748242217,0.012421637798514806,0.32130363025587355
5354,27,12,10,439.7321219444275,34,0.6611868479754718,0.7333333333333333,0.14888235899987962,0.8696999473829611,0.06384150955374346,0.009664889894178727,0.09755242119168822
5355,23,12,9,190.61250495910645,25,0.8220146357237421,0.8,0.13504822095256158,0.8378213983268147,0.0636219493108863,0.013491696794241385,0.3878014709562002
5356,26,12,12,257.05240750312805,21,0.908459438198696,0.6666666666666666,0.15289343748852566,0.7879038297972297,0.061648301635583394,0.01137158000286827,0.24255950322582284
5357,27,12,12,354.98651099205017,28,0.7509463008374148,0.8666666666666667,0.14004473805380097,0.9676149444934526,0.059259409425092155,0.008872475184178412,0.12760777982259763
5358,32,14,10,273.24180793762207,27,1.0778425324190628,0.4666666666666667,0.13430113546574296,0.8404778149475493,0.06436907768835928,0.012704527608263237,0.2689505137064213
5359,31,15,10,1040.9408767223358,68,0.6300599890049655,0.8,0.13823479710854503,0.9862707061476538,0.06269367408967373,0.010302071801591471,0.14514456758782257
5360,31,15,12,443.2321865558624,41,0.8858195289669605,0.8,0.13287283988631016,0.9190168954633506,0.06121155070084724,0.011195077645124847,0.2751789785000403
5361,23,9,9,158.0060636997223,28,0.802827626202793,0.5333333333333333,0.14436051151881213,0.8748869371144974,0.06336449971375645,0.015267759477322878,0.6899854612496803
5362,26,8,14,441.1827657222748,41,0.9250499391110255,0.6,0.13314551087453994,0.8784352516349532,0.06286620830080754,0.017091619214957127,0.8312442910940929
5363,29,16,11,831.7999861240387,53,0.623599290987556,0.8,0.13454712209919564,0.9355463925216189,0.0610274334336912,0.007829685546001287,0.053155201168277245
